Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	II	ITC	TC	SBA	VA	GS	FEM	CR	PM	JU	NS	AE	NF	P	W	CS	FT	ER	PE	GP	IC	SSA	FR	AA	PRVP	SE	HS	CC	CSA	NMB	N	MS	LR	FE	AC	IA	NCU	FW	FP	CAB	RR	FCA	NC	M	NA	FAA	FHL	MC	FA	LGA	FMC	F	FL	DC	ID	B	CZ	OP	NHA	AR	ONR	NASA	FM	AG	GB	ES	ICA	FCD	U	PL	PHE	PA	CA	FO	H	CI	Z	SB	OD	SS	OHW	G	STT	NAT	AS	WY	CNG	HGY	X	MA	TA	TS	GAO	FTZ	FC	OGA	RL	PAC	FF	EC	EB	JA	DT	OAD	LGL	OAE	JUL	TF	STH	OSU	CNW	OYY	OT	RS	UF	PER	RNB	ESC	MN	SQ	ATC	WA	UNI	VB
1923	17	91	118	195	15	0	6	2	33	7	1	0	2	0	2	13	18	0	0	23	6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	1	7	0	0	2	51	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1924	233	46	78	209	13	0	3	3	26	4	1	0	2	0	1	14	17	0	0	20	10	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	4	0	0	2	41	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1925	113	45	82	220	13	0	5	1	31	9	4	0	3	0	2	13	15	0	0	21	5	1	0	0	1	0	0	0	0	0	0	6	0	0	0	0	2	0	8	0	0	3	61	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1926	244	47	98	218	14	0	4	3	37	18	3	0	3	0	3	9	13	0	0	26	5	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	15	0	0	2	75	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1927	117	26	114	291	14	0	3	3	29	20	3	0	2	0	2	5	19	0	0	22	8	4	0	0	2	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	0	2	77	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1928	220	18	118	219	11	0	2	2	36	23	4	0	3	0	2	7	19	0	0	28	7	4	0	0	5	0	0	0	0	0	0	9	0	0	0	0	3	0	4	0	0	1	71	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1929	104	48	180	317	16	0	5	5	42	24	2	0	3	0	1	5	14	0	0	30	5	0	0	0	4	0	0	1	0	0	0	8	0	1	0	0	2	0	3	0	0	4	55	0	2	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1930	207	63	136	311	14	0	7	2	37	27	4	0	3	0	1	11	12	0	0	42	3	0	0	0	0	0	0	2	0	0	0	10	0	2	0	0	3	2	4	0	0	2	57	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1931	136	62	132	341	13	0	6	3	49	38	3	0	11	0	1	0	17	0	0	28	7	6	0	0	0	0	0	3	0	0	0	11	0	3	0	0	6	0	4	0	0	2	50	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	195	81	104	259	13	0	6	4	42	49	4	0	4	0	3	8	17	0	0	51	4	1	0	0	1	0	0	0	0	0	0	14	0	1	0	0	2	0	3	0	0	3	46	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1933	392	954	78	192	16	0	6	2	34	48	4	0	2	1	2	2	14	0	0	16	5	0	0	0	0	0	1	2	0	0	0	15	0	2	0	0	5	0	2	0	0	3	47	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	888	110	138	84	15	0	8	2	29	53	4	0	5	0	2	4	16	0	0	14	4	0	0	0	1	0	2	1	0	0	0	11	0	1	0	0	3	0	5	0	0	7	35	0	3	0	0	12	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	415	118	116	112	19	0	9	2	28	61	3	0	3	0	2	1	21	0	0	12	10	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	3	0	4	0	0	3	51	0	1	0	0	0	0	4	0	0	4	0	1	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	195	141	178	107	15	0	8	2	45	68	2	0	6	1	2	9	33	0	0	11	10	0	0	0	3	0	0	4	0	0	0	12	0	1	0	0	4	0	6	0	0	3	40	0	1	0	0	3	0	6	0	1	2	0	5	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	232	147	286	116	10	0	13	4	23	65	4	0	6	1	2	25	24	0	0	17	13	0	0	0	7	0	2	2	0	0	0	14	0	1	0	1	4	0	6	0	0	3	55	0	0	0	0	2	0	8	0	1	1	0	10	0	0	0	0	4	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	264	185	336	128	18	0	22	2	42	75	5	0	18	1	2	12	25	0	0	20	4	0	0	0	1	0	1	3	0	0	0	15	0	2	0	0	1	13	6	0	0	5	59	2	2	0	0	12	1	7	0	2	1	0	19	0	0	0	0	1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	324	162	297	132	15	0	16	4	68	71	4	0	4	1	2	17	23	0	0	23	11	1	0	0	8	0	0	5	0	0	0	16	0	4	0	1	8	0	4	0	0	7	67	0	3	0	0	5	1	7	0	1	2	0	24	0	0	0	1	4	4	0	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	302	207	305	149	16	0	16	6	59	48	3	0	5	1	3	58	14	0	0	20	12	8	0	0	2	0	0	6	0	0	0	15	0	7	0	0	11	4	2	0	0	12	64	0	1	0	0	26	0	5	0	2	3	0	24	0	0	0	1	13	4	2	2	6	0	4	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	305	185	323	133	22	0	19	5	77	66	4	0	5	1	4	56	28	0	0	23	2	33	0	0	6	0	0	3	0	0	0	18	0	8	0	0	12	2	3	0	0	2	52	1	1	0	0	303	0	8	0	2	9	0	25	0	0	0	0	5	2	2	4	8	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	286	189	242	130	25	0	20	2	45	57	2	0	8	0	4	75	43	0	0	32	11	66	0	0	6	0	0	1	0	0	0	15	0	3	0	0	12	0	3	0	0	4	41	2	1	0	0	16	0	2	0	2	3	0	22	0	0	0	1	5	0	2	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	321	121	113	150	28	0	14	4	35	59	3	0	2	1	2	50	46	0	0	29	10	75	0	0	2	0	0	0	0	0	0	26	0	4	0	0	40	6	5	0	0	4	23	0	1	0	0	20	1	4	0	3	8	0	23	0	0	0	1	1	1	2	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	414	133	137	68	62	0	34	4	37	77	6	0	2	0	4	70	41	0	0	14	7	17	0	0	2	0	1	1	0	0	0	17	0	5	0	0	39	5	5	0	0	5	23	10	0	0	0	16	0	1	0	2	10	0	14	0	0	0	1	0	0	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	370	145	145	270	47	0	19	3	39	107	2	0	3	1	4	25	17	0	0	15	31	32	0	0	3	0	1	3	0	0	0	25	0	11	0	0	65	2	4	0	0	4	25	3	4	0	0	14	0	6	0	13	4	0	21	0	2	0	1	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	532	259	142	171	48	0	18	5	84	136	3	0	1	0	4	62	21	0	0	29	23	54	0	0	3	0	1	2	0	0	0	18	0	8	0	0	44	9	3	0	0	4	26	3	0	0	0	10	0	2	0	13	5	0	16	0	0	0	1	1	1	2	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	803	309	130	236	34	0	16	3	46	125	5	0	24	0	4	23	24	1	0	27	8	15	0	0	6	0	5	1	0	0	1	28	0	8	0	0	17	10	5	0	0	8	11	4	3	0	0	7	0	7	0	7	3	0	16	0	0	0	1	2	2	4	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	783	1063	146	234	56	0	19	4	106	152	3	0	3	1	2	19	35	0	0	26	15	5	0	0	2	0	0	6	0	0	0	22	0	12	0	0	12	8	4	4	0	3	30	3	4	0	0	5	1	7	0	12	1	0	23	0	0	0	1	1	3	2	4	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1311	362	244	420	47	0	26	5	95	138	4	0	8	0	3	46	22	4	0	13	12	10	0	0	17	0	0	6	1	0	1	28	0	5	0	1	127	14	6	8	0	3	29	3	3	0	0	4	0	5	0	9	90	0	28	0	0	0	1	0	4	2	3	4	0	5	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1321	264	187	246	67	1	26	6	82	93	5	0	7	0	1	100	19	1	1	16	17	19	0	0	1	0	0	4	0	0	1	26	0	4	0	1	32	14	3	8	0	5	32	3	3	0	0	7	0	5	0	6	1	0	13	0	0	0	1	0	2	3	2	1	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1227	213	191	245	123	0	13	6	80	178	2	0	6	1	7	41	15	3	0	20	12	29	0	0	0	0	2	7	0	0	1	23	1	2	0	0	39	16	2	10	0	2	37	2	4	0	0	3	0	12	0	1	2	0	17	0	0	0	1	0	1	3	3	5	0	39	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1096	286	189	491	71	1	12	4	87	165	4	0	7	1	7	71	57	2	0	20	15	15	0	0	0	1	0	4	0	0	3	28	1	3	0	0	1	22	3	8	0	2	24	1	4	0	0	4	1	11	0	0	1	0	16	0	0	0	1	0	23	2	5	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1109	275	258	260	88	0	15	5	87	92	2	0	5	1	7	51	39	3	0	26	19	18	0	0	0	2	0	7	0	0	3	26	1	4	0	1	0	16	2	8	0	3	31	2	5	0	0	3	0	15	0	1	2	0	15	0	0	0	1	0	2	6	4	4	0	2	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1223	248	175	321	82	0	18	4	87	150	3	2	12	1	6	50	21	4	0	26	43	12	0	0	1	5	0	7	0	0	3	24	1	4	0	1	0	12	3	8	0	3	26	1	4	0	0	6	0	21	0	1	1	0	12	0	0	1	1	0	2	3	2	2	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1542	236	226	334	117	0	17	6	68	118	5	0	7	1	14	117	15	8	0	38	27	18	0	0	1	1	0	7	0	0	2	20	8	5	0	1	0	26	6	10	0	3	41	1	5	0	0	1	0	15	0	1	2	0	17	0	0	2	1	1	2	11	4	5	0	2	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1290	254	372	325	141	0	28	6	86	86	7	0	10	0	5	38	19	1	0	36	29	17	0	0	1	2	1	8	0	0	2	25	6	5	0	1	0	21	4	12	0	6	24	6	4	0	0	2	1	25	0	1	1	0	6	0	0	4	1	0	2	4	3	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1279	253	247	248	129	0	36	6	102	191	0	0	7	1	11	55	21	0	2	39	47	22	0	0	1	1	0	7	0	0	1	25	6	4	0	1	0	13	5	12	0	6	44	7	5	0	0	3	0	11	0	1	2	0	7	0	1	1	1	0	4	7	4	4	0	2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1210	223	291	249	123	4	22	5	102	99	7	0	11	1	4	64	24	1	2	29	23	12	0	0	1	2	0	12	0	0	2	24	7	5	0	1	0	18	4	12	0	6	53	2	6	0	0	2	0	6	0	2	1	0	13	0	0	1	1	0	4	7	2	2	0	0	1	1	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1469	309	307	401	166	155	29	5	104	83	9	0	6	1	11	52	26	2	2	40	62	24	0	0	1	6	0	8	0	0	1	40	4	4	0	1	0	11	2	23	0	6	39	2	5	0	0	5	1	13	0	1	2	0	11	0	2	2	1	0	4	7	2	6	0	1	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1469	354	384	667	161	294	44	6	104	139	15	0	10	1	13	106	25	3	6	51	35	19	0	0	2	15	1	6	0	0	4	40	6	4	0	0	0	8	10	23	0	11	60	4	5	0	0	4	0	17	0	1	1	0	21	0	3	2	1	0	5	8	3	5	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1599	416	435	368	149	479	155	7	102	137	12	1	13	1	12	198	19	2	11	26	22	16	0	0	16	18	1	12	0	7	3	37	11	10	0	1	0	17	7	58	0	8	34	4	3	0	0	2	0	7	0	1	1	0	14	0	3	2	1	0	6	11	4	4	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1454	487	489	585	124	423	137	9	157	79	11	1	7	0	9	162	37	4	8	41	21	19	0	0	9	15	0	10	0	2	1	41	5	5	0	1	0	15	9	42	0	11	46	1	6	0	0	2	0	23	0	1	1	0	14	0	7	2	1	0	8	7	2	4	0	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1166	479	527	536	146	265	177	6	162	180	12	1	11	1	17	235	33	6	10	42	14	32	0	4	14	27	0	15	0	7	1	48	42	12	0	1	0	18	7	47	0	11	39	4	4	0	0	3	0	22	0	1	2	0	18	0	4	4	1	0	5	10	2	3	1	1	1	2	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1234	482	572	1581	186	310	184	6	183	132	9	0	11	1	4	279	40	7	5	38	67	97	0	1	8	19	0	15	0	0	4	45	12	8	0	2	0	20	18	27	0	9	37	4	6	0	0	5	0	19	0	1	1	0	17	0	6	2	1	0	13	9	3	3	0	0	1	2	0	0	0	0	2	1	0	2	0	0	2	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1135	474	602	1091	222	304	209	3	177	86	12	0	18	3	35	275	34	11	9	52	46	32	0	3	12	6	1	16	1	10	2	50	10	10	0	1	0	18	14	48	0	13	33	2	6	0	0	2	0	76	0	1	1	0	16	0	5	4	2	1	6	8	5	3	4	0	1	3	2	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	723	506	644	1095	200	240	357	8	226	78	16	0	15	8	44	254	75	11	5	39	29	27	0	4	14	6	1	13	1	14	4	46	10	9	1	1	0	19	9	74	0	12	32	3	9	0	0	8	1	39	0	1	2	0	18	0	6	4	2	0	8	12	3	3	1	0	1	6	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1967	754	491	691	868	216	333	287	5	215	75	16	0	11	22	61	248	52	5	6	58	158	46	0	3	20	2	1	13	1	12	4	53	13	9	2	1	0	19	15	41	0	13	36	6	5	6	0	6	0	54	0	1	0	0	11	0	4	9	2	0	9	9	1	4	6	0	1	3	1	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
