English	519993
Spanish	3668
French	2094
German	1403
Russian	1174
Portuguese	488
Italian	484
Chinese	382
Latin	170
Polish	161
Japanese	144
Arabic	131
Dutch	84
Hebrew	58
Multiple languages	54
Swedish	49
Korean	41
Czech	40
Bulgarian	36
Turkish	36
Hungarian	36
Thai	29
Ukrainian	29
Greek, Modern (1453- )	28
Indonesian	28
Greek, Ancient (to 1453)	25
Vietnamese	25
Finnish	21
Romanian	19
Slovak	19
Romani	18
Norwegian	16
Croatian	16
Hindi	15
Danish	14
Persian	14
Tagalog	13
Malay	12
Khmer	12
Sanskrit	11
Albanian	9
Yiddish	8
Lithuanian	8
Lao	8
Icelandic	8
Irish	7
Bengali	7
North American Indian (Other)	7
Marathi	6
Austronesian (Other)	6
Mongolian	5
Belarusian	5
Sinhalese	5
Afrikaans	5
Navajo	5
Niger-Kordofanian (Other)	5
Kazakh	4
South American Indian (Other)	4
German, Middle High (ca. 1050-1500)	4
Catalan	4
Tibetan	4
Dakota	4
Swahili	4
Burmese	4
Quechua	3
Hawaiian	3
Latvian	3
French, Old (ca. 842-1400)	3
Palauan	3
Estonian	3
Serbian	3
Urdu	3
Amharic	3
Mayan languages	3
Georgian	2
Moldavian	2
Ojibwa	2
Iranian (Other)	2
Creoles and Pidgins, French-based (Other)	2
Guarani	2
Kinyarwanda	2
Sundanese	2
Provencal (to 1500)	2
Ugaritic	2
Yoruba	2
Tamil	2
Chinook jargon	2
Turkish, Ottoman	2
Galician	2
Malayalam	2
Macedonian	2
Yupik languages	2
Newari	2
Hmong	2
Armenian	2
Nyanja	2
Inupiaq	1
Kamba	1
Chechen	1
Syriac	1
Uzbek	1
Ewe	1
Dyula	1
Maori	1
Tok Pisin	1
English, Middle (1100-1500)	1
French, Middle (ca. 1400-1600)	1
Nauru	1
Aleut	1
Miscellaneous languages	1
Egyptian	1
Kikuyu	1
Creoles and Pidgins (Other)	1
Nahuatl	1
Ethiopic	1
English, Old (ca. 450-1100)	1
Inuktitut	1
Tsimshian	1
German, Old High (ca. 750-1050)	1
Telugu	1
Slovenian	1
Coptic	1
Akkadian	1
Makasar	1
Dutch, Middle (ca. 1050-1350)	1
Mandingo	1
Niuean	1
Oriya	1
Cornish	1
Rundi	1
Igbo	1
Twi	1
Shona	1
Ganda	1
Avestan	1
Siouan (Other)	1
Church Slavic	1
Indo-European (Other)	1
Algonquian (Other)	1
Ewondo	1
Cherokee	1
Samoan	1
Iloko	1
Haitian French Creole	1
Chamorro	1
Tongan	1
Caucasian (Other)	1
Tlingit	1
Creoles and Pidgins, English-based (Other)	1
