English	558410
Spanish	3390
French	2002
German	1234
Russian	1118
Portuguese	461
Italian	421
Chinese	376
Polish	154
Latin	140
Japanese	136
Arabic	108
Dutch	78
Swedish	50
Hebrew	49
Multiple languages	49
Korean	39
Czech	39
Bulgarian	37
Turkish	36
Hungarian	36
Thai	29
Indonesian	27
Ukrainian	27
Vietnamese	26
Greek, Modern (1453-)	25
Greek, Ancient (to 1453)	22
Finnish	22
Romanian	20
Slovak	20
Croatian	18
Romani	17
Norwegian	17
Malay	17
Hindi	16
Persian	15
Danish	14
North American Indian (Other)	14
Tagalog	13
Khmer	12
Icelandic	10
Albanian	9
Sanskrit	9
Lithuanian	9
Lao	8
Yiddish	7
Bengali	7
Afrikaans	6
Marathi	6
Austronesian (Other)	6
Niger-Kordofanian (Other)	6
Mongolian	5
Belarusian	5
Sinhalese	5
Navajo	5
Burmese	5
Kazakh	4
South American Indian (Other)	4
German, Middle High (ca. 1050-1500)	4
Catalan	4
Tibetan	4
Dakota	4
Swahili	4
Serbian	4
Armenian	4
Hawaiian	3
Latvian	3
Irish	3
French, Old (ca. 842-1300)	3
Provençal (to 1500)	3
Yoruba	3
Palauan	3
Estonian	3
Algonquian (Other)	3
Newari	3
Urdu	3
Amharic	3
Nyanja	3
Mayan languages	3
Georgian	2
Moldavian	2
Ojibwa	2
Iranian (Other)	2
Creoles and Pidgins, French-based (Other)	2
Guarani	2
Quechua	2
Tsimshian	2
Kinyarwanda	2
Sundanese	2
Tamil	2
Chinook jargon	2
Turkish, Ottoman	2
Galician	2
Malayalam	2
Ewondo	2
Cherokee	2
Yupik languages	2
Hmong	2
Tongan	2
Temne	1
Slavic (Other)	1
Inupiaq	1
Kamba	1
East Frisian	1
Chechen	1
Syriac, Modern	1
Uzbek	1
Ewe	1
Dyula	1
Maori	1
Tok Pisin	1
English, Middle (1100-1500)	1
French, Middle (ca. 1300-1600)	1
Nauru	1
Aleut	1
Miscellaneous languages	1
Egyptian	1
Kikuyu	1
Creoles and Pidgins (Other)	1
Ethiopic	1
Inuktitut	1
German, Old High (ca. 750-1050)	1
Telugu	1
Slovenian	1
Coptic	1
Akkadian	1
Ugaritic	1
Mandingo	1
Niuean	1
Central American Indian (Other)	1
Cornish	1
Batak	1
Rundi	1
Igbo	1
Twi	1
Shona	1
Ganda	1
Avestan	1
Macedonian	1
Church Slavic	1
Indo-European (Other)	1
Samoan	1
Iloko	1
Haitian French Creole	1
Chamorro	1
Caucasian (Other)	1
Tlingit	1
Creoles and Pidgins, English-based (Other)	1
