Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	AE	LC	T	SI	GS	FEM	PR	ITC	TC	SBA	VA	CR	PM	JU	NS	W	ER	NF	CS	FT	P	FR	FW	GP	PE	IC	AA	SSA	HS	FE	N	MS	SE	PRVP	CC	CSA	LR	NMB	AC	FP	NCU	IA	CAB	M	FCA	RR	NA	FAA	NC	FHL	MC	FMC	MN	LGA	H	NHA	CZ	FL	FA	ID	DC	B	OP	FO	PA	SS	CA	Z	X	FCD	FM	SB	AR	ES	U	NASA	ICA	F	DP	CNF	G	GB	II	OTP	RNB	OCM	FF	TL	BA	GE	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1928	249	161	36	272	12	2	0	22	3	104	0	8	0	3	0	0	2	9	0	15	38	38	0	0	4	0	2	0	0	0	0	8	0	4	0	0	2	6	0	4	0	2	0	124	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	135	230	226	376	17	5	0	30	5	86	0	6	0	3	0	0	2	10	4	12	31	36	4	0	0	0	4	0	0	0	0	8	0	6	0	0	4	4	0	4	0	5	0	97	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	230	218	269	468	17	8	0	26	2	79	0	7	0	5	0	0	2	18	3	12	27	52	3	0	0	0	0	0	0	0	0	10	0	6	0	0	5	5	0	6	0	3	0	99	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	149	194	371	428	17	8	0	41	4	106	0	6	0	12	0	0	2	7	6	15	28	54	6	0	7	0	0	0	0	0	0	13	0	13	0	0	3	6	0	4	0	4	0	93	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	206	178	281	329	14	9	0	57	5	93	0	7	0	4	0	0	3	18	1	11	33	66	0	0	1	0	1	0	0	0	0	13	0	4	0	0	1	5	0	5	0	5	0	84	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	528	120	1056	263	19	8	0	66	2	71	0	6	0	2	0	0	2	10	5	13	28	20	5	0	0	0	0	0	0	0	0	14	0	4	0	0	1	3	0	5	0	6	0	83	0	0	1	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1227	314	236	136	17	10	0	72	2	57	0	7	0	5	0	0	2	14	3	15	33	18	3	0	0	0	2	0	2	0	0	11	0	8	0	0	2	8	0	4	0	10	0	59	0	0	0	0	4	0	12	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	510	193	238	181	19	10	0	71	2	74	0	5	0	4	0	0	2	9	1	31	36	13	0	0	0	0	0	0	0	0	0	17	0	7	0	0	0	6	0	4	6	3	0	84	0	0	0	0	6	0	1	0	10	0	1	1	0	5	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	294	284	270	148	18	10	0	81	2	126	0	5	0	8	0	0	5	19	16	26	47	24	12	0	0	0	4	0	0	0	0	16	0	12	0	0	1	10	0	2	6	5	0	64	0	0	0	0	2	0	5	0	8	0	10	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	343	405	263	175	16	19	0	70	4	89	0	6	0	6	0	0	4	33	8	28	35	20	7	0	0	0	9	0	2	0	0	15	0	6	0	0	1	8	1	1	14	5	0	80	0	0	0	0	3	0	4	0	12	0	15	2	0	4	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	12	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	397	473	379	164	20	33	0	90	2	122	0	7	0	19	0	0	4	21	14	15	38	24	10	0	0	0	1	0	0	0	0	16	0	5	0	0	16	10	0	3	9	8	0	83	0	3	1	0	31	0	11	0	11	0	39	2	0	3	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	445	497	359	183	21	24	0	94	4	142	0	6	0	6	1	0	4	32	21	30	37	31	15	0	2	0	10	0	0	0	0	14	0	11	0	0	1	6	1	7	46	11	0	87	0	2	1	0	5	0	9	0	10	0	52	2	0	8	1	0	0	0	4	2	2	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	377	490	433	210	22	30	0	63	6	150	0	5	0	9	0	0	5	73	27	30	24	29	13	0	12	0	5	0	0	0	0	15	0	12	0	0	6	5	0	2	72	24	0	92	0	3	0	0	5	0	29	0	8	0	52	2	0	10	1	0	2	4	12	4	0	0	0	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	12	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	347	540	375	211	26	25	0	88	5	158	0	7	0	6	0	0	6	84	38	12	38	31	18	0	47	0	27	0	0	0	0	17	0	15	0	0	4	6	0	2	50	7	0	77	0	4	0	0	15	0	307	0	11	0	59	3	0	2	0	0	2	0	10	5	1	0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	331	410	405	265	20	27	0	63	2	121	0	5	0	10	0	0	6	82	36	22	52	44	19	0	97	0	9	0	0	0	0	18	0	20	0	0	1	6	0	2	25	7	0	57	0	4	0	0	6	0	19	0	2	0	48	2	0	0	1	0	2	1	0	2	2	0	0	2	3	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	365	247	321	211	33	24	0	71	4	109	0	3	0	5	0	0	3	72	57	24	57	41	27	0	85	0	4	0	0	0	0	30	0	48	0	0	7	7	0	4	9	6	0	34	0	2	1	0	10	0	24	0	6	0	49	4	0	2	1	0	2	0	5	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	460	260	293	108	64	39	0	112	4	106	0	6	0	3	0	0	7	76	62	17	48	19	32	0	29	0	4	0	0	0	0	20	0	63	0	0	6	8	0	1	1	8	0	35	0	11	0	0	14	0	21	0	2	0	28	3	0	1	1	0	2	1	3	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1945	421	249	260	345	69	27	0	135	3	100	0	1	0	6	1	0	6	33	71	40	22	24	36	0	40	0	7	0	0	0	0	35	0	89	0	0	5	6	0	6	3	5	0	40	0	6	0	0	6	0	18	0	9	0	40	14	2	2	1	0	0	2	4	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	660	245	714	267	53	27	0	177	5	138	0	1	0	5	0	0	6	57	51	48	34	31	25	0	47	0	4	0	1	0	0	24	0	51	0	0	11	4	0	1	2	5	0	43	0	5	0	0	8	0	15	0	3	0	35	14	0	3	1	0	3	0	2	4	0	0	0	0	3	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	911	234	806	315	45	26	0	169	3	109	0	10	1	30	0	0	10	32	41	17	33	29	20	0	12	0	8	0	5	0	1	32	0	39	0	0	14	7	0	5	3	12	0	16	0	6	0	0	9	0	10	0	10	0	29	8	0	5	1	0	5	5	4	2	0	0	0	0	1	1	0	0	0	4	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	888	243	1937	321	58	30	0	176	4	166	0	2	0	5	0	0	5	26	44	31	45	31	24	0	10	0	5	0	1	0	0	27	0	15	4	0	11	6	0	6	3	4	0	48	0	9	1	0	4	0	8	0	10	0	43	12	0	5	1	0	3	29	4	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1484	414	941	541	60	36	0	169	5	162	0	5	5	15	0	0	4	61	86	24	32	17	72	1	21	0	14	0	1	0	1	33	0	170	8	0	17	9	1	5	14	3	0	41	0	4	0	0	96	0	6	0	8	0	49	10	0	9	1	0	3	13	6	4	1	0	0	0	2	0	0	0	0	1	0	2	0	0	1	0	0	9	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1556	324	741	421	82	40	1	122	7	160	0	7	2	12	1	1	2	165	36	36	32	24	21	0	40	0	2	0	1	0	1	31	1	37	11	0	17	4	1	6	0	9	0	49	0	4	0	0	1	0	11	0	8	0	26	6	0	8	1	0	3	12	5	2	0	1	1	0	0	0	0	0	0	0	4	2	0	0	2	0	0	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1951	1569	400	475	343	130	27	0	216	6	145	0	1	5	11	0	1	8	69	57	20	30	24	42	0	47	0	0	0	2	0	1	26	1	43	12	0	19	4	0	6	0	3	0	57	0	3	0	0	2	0	6	0	13	0	33	1	0	6	1	0	4	43	7	3	1	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	12	0	0	0	0	2	1	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1437	329	617	628	89	24	1	199	4	156	0	7	5	12	0	1	8	91	48	35	25	31	34	0	37	0	0	1	1	0	2	32	1	5	8	0	24	6	1	5	0	3	0	33	0	2	1	0	1	0	7	0	12	0	33	2	0	27	1	0	3	4	2	5	0	0	0	0	0	1	0	0	0	0	13	0	0	0	2	0	0	11	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1655	390	600	418	146	30	0	118	5	233	0	2	4	11	0	1	10	69	126	28	45	31	77	0	33	1	3	2	0	0	2	29	1	3	8	0	18	4	1	6	0	3	0	44	0	3	0	0	2	0	6	0	18	0	33	2	0	7	1	0	6	4	7	5	1	1	0	0	0	0	0	0	0	0	15	1	0	0	1	0	0	12	0	0	0	0	0	1	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1719	328	584	544	141	39	0	180	4	215	2	5	5	17	0	1	9	62	45	83	31	27	45	0	18	1	5	5	0	0	2	28	3	3	8	0	16	6	1	7	0	12	0	35	0	2	0	0	1	0	10	0	22	0	27	1	0	7	1	1	3	3	3	2	3	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	10	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1955	1968	399	471	422	181	49	0	182	6	156	0	7	9	13	0	1	17	140	41	45	27	53	52	0	23	2	7	2	0	0	1	24	10	2	10	0	28	7	5	10	1	4	0	60	0	2	0	0	2	0	2	0	16	0	29	1	0	7	1	2	11	6	10	6	1	0	0	1	0	0	0	0	0	0	19	0	0	0	1	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1956	1655	564	743	503	183	46	0	112	6	203	0	10	2	14	1	1	9	49	47	48	35	44	40	0	18	2	7	3	0	0	1	29	9	3	14	0	25	5	2	6	0	6	0	34	0	7	1	0	1	0	5	0	26	0	12	1	2	6	1	4	4	3	4	3	1	0	0	1	0	1	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1957	1621	468	477	330	177	61	0	190	6	196	0	5	1	11	0	3	15	72	36	84	35	59	38	0	22	2	8	5	0	0	1	28	7	3	14	0	15	6	3	10	0	10	0	62	0	9	0	0	2	0	7	0	16	0	16	1	1	7	1	2	7	2	7	5	0	2	0	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1958	1528	587	434	326	191	45	5	134	5	196	0	12	1	18	0	5	11	86	49	43	40	38	54	0	16	1	4	2	0	0	2	28	11	3	14	0	22	6	3	11	0	6	0	71	0	4	0	0	1	0	4	0	9	0	19	2	0	8	2	1	7	1	3	2	1	1	0	1	1	0	0	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1959	1822	579	602	740	297	56	155	100	6	222	0	14	3	12	0	11	17	83	62	108	33	54	63	0	29	2	8	10	1	0	1	38	14	2	26	0	14	4	2	11	0	7	0	55	0	3	1	0	2	0	8	0	21	0	19	1	10	11	1	2	7	1	9	5	0	4	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1829	728	609	827	298	83	294	180	7	251	0	26	5	13	0	30	19	128	95	58	37	76	84	0	27	0	2	16	4	0	3	41	14	3	26	0	10	13	2	10	0	19	0	78	0	7	0	0	1	0	8	0	24	0	31	1	4	6	1	2	8	0	9	3	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1938	710	796	542	350	189	480	145	7	207	1	19	4	18	0	29	18	194	123	34	32	39	129	0	25	0	16	18	2	7	3	40	19	5	79	0	18	9	2	6	0	9	0	47	0	6	0	0	1	0	5	0	10	0	28	2	5	10	1	2	11	0	6	6	1	10	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1834	726	832	919	258	174	423	96	9	272	2	16	13	15	0	37	14	188	92	47	44	47	126	1	21	1	13	15	2	3	1	41	11	3	54	0	17	13	3	12	0	14	0	66	0	3	0	0	1	0	9	0	32	0	26	2	14	13	1	3	7	1	9	2	1	7	0	0	0	1	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1963	1570	773	834	673	257	212	285	247	6	385	3	20	15	31	0	45	22	280	129	30	45	49	140	0	37	5	17	31	1	8	1	46	46	2	57	0	22	9	2	12	0	12	0	59	0	6	0	0	2	0	5	0	25	0	24	1	11	13	1	6	10	1	5	3	1	4	1	1	0	2	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1609	871	875	1876	423	221	360	133	6	387	0	21	16	22	0	18	17	347	137	118	59	50	190	2	28	1	8	20	2	2	3	45	25	2	32	0	25	22	5	14	0	10	0	55	0	9	0	0	1	0	9	0	20	0	23	1	9	23	1	2	9	0	6	3	1	8	0	0	0	4	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1965	1530	853	796	1346	485	246	378	115	3	330	1	20	31	28	2	17	46	373	144	65	52	60	202	1	31	3	12	8	2	13	2	53	16	2	61	0	19	16	3	10	1	17	0	46	0	4	0	0	1	0	4	0	73	0	26	1	12	10	2	7	8	0	6	6	1	8	4	4	0	6	0	0	3	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	1111	866	875	1278	482	423	337	108	8	357	4	30	22	23	7	36	67	344	246	51	100	50	192	2	45	6	20	7	3	12	4	46	18	1	102	1	22	18	3	12	0	13	0	49	0	5	1	0	3	0	11	0	32	0	23	1	12	17	2	6	14	0	6	3	1	8	1	1	0	5	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	1080	903	929	1071	451	323	415	106	6	350	2	24	24	34	22	15	88	304	211	549	76	63	178	1	61	4	23	12	3	10	3	50	23	0	53	3	20	17	4	10	0	14	0	51	6	9	0	0	0	0	8	0	47	0	17	1	10	13	2	10	10	0	9	2	1	4	4	1	0	7	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1968	951	858	1069	1798	516	336	483	330	6	357	6	52	33	33	25	19	144	342	133	76	70	568	137	1	84	5	25	5	3	14	4	55	43	1	59	6	25	14	2	12	1	15	0	38	14	4	0	0	0	0	9	0	43	0	17	1	7	17	2	7	11	0	8	3	1	3	0	4	0	5	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	1189	900	1001	1466	474	398	612	128	11	339	13	54	47	33	33	15	122	391	179	153	49	55	202	1	56	5	20	4	4	14	3	244	36	0	58	5	32	12	2	11	0	18	0	40	12	10	1	0	0	0	10	0	50	0	24	3	11	15	3	6	12	27	7	6	2	4	0	30	0	4	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1122	924	1394	1898	459	541	378	125	6	364	116	94	39	48	22	13	115	65	179	107	62	55	202	1	70	3	23	5	8	35	6	38	29	2	53	5	33	19	6	20	0	17	0	27	14	3	1	0	1	0	13	0	58	0	22	3	10	12	6	5	12	0	4	3	2	4	0	5	0	6	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1971	1423	1113	1410	1604	523	614	378	129	30	340	362	132	78	61	29	13	170	68	197	70	71	559	211	0	75	5	77	6	9	46	4	54	31	1	84	1	39	23	4	19	0	13	0	34	26	8	0	0	1	0	10	0	51	0	22	2	9	14	5	4	6	0	5	7	2	5	0	3	0	5	0	0	0	0	8	0	0	0	1	0	0	0	0	0	1	0	10	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1972	1621	1119	971	2200	548	603	223	146	87	436	348	130	62	132	31	13	175	52	191	480	81	52	232	5	89	3	45	8	21	31	4	52	47	1	69	7	42	17	2	14	0	14	0	48	14	4	0	0	1	0	16	0	53	0	20	2	8	22	8	2	8	0	5	3	3	6	1	3	0	4	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	29	0	4	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2836	1133	916	2126	419	582	159	134	98	320	232	104	110	119	32	19	135	64	186	130	89	41	185	2	66	3	58	7	8	23	6	54	42	1	65	13	43	8	3	19	0	17	0	28	11	13	1	0	1	0	52	0	57	7	26	1	7	18	5	4	9	0	8	5	0	3	0	3	0	5	0	0	0	0	7	1	0	0	3	0	1	0	0	0	0	0	31	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3018	1217	1054	1844	473	620	314	121	106	463	273	159	56	117	36	31	123	30	214	394	106	62	216	5	62	1	55	4	3	23	6	49	40	1	127	17	41	21	6	19	0	13	0	73	12	9	2	7	0	0	20	0	55	1	22	2	9	23	6	2	11	0	9	2	1	4	2	3	0	4	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	22	0	4	0	0	0	0	3	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
