English	435554
Spanish	3168
French	1954
German	1404
Russian	1052
Italian	648
Portuguese	455
Chinese	322
Latin	204
Polish	133
Hebrew	117
Arabic	102
Japanese	102
Dutch	75
Multiple languages	43
Swedish	41
Czech	34
Greek, Ancient (to 1453)	31
Bulgarian	27
Hungarian	25
Turkish	25
Greek, Modern (1453- )	24
Ukrainian	20
Indonesian	19
Vietnamese	18
Norwegian	17
Korean	16
Romanian	16
Finnish	15
Slovak	15
Croatian	14
Danish	14
Thai	14
Hindi	12
Sanskrit	12
Persian	11
Khmer	11
Tagalog	10
Malay	10
Afrikaans	8
Irish	8
Icelandic	7
North American Indian (Other)	7
Romani	7
Lao	6
German, Middle High (ca. 1050-1500)	5
Austronesian (Other)	5
Marathi	5
Yiddish	5
Catalan	4
Sinhalese	4
South American Indian (Other)	4
Swahili	4
Albanian	4
Burmese	4
Navajo	3
Urdu	3
Tibetan	3
Serbian	3
Mayan languages	3
Bengali	3
Dakota	3
Lithuanian	3
Quechua	3
Hawaiian	3
Niger-Kordofanian (Other)	3
Sundanese	2
Macedonian	2
Ugaritic	2
French, Old (ca. 842-1400)	2
Indo-European (Other)	2
Amharic	2
Armenian	2
Coptic	2
Turkish, Ottoman	2
Galician	2
Newari	2
Mongolian	2
Belarusian	2
Egyptian	2
Yoruba	2
Creoles and Pidgins, French-based (Other)	2
Kinyarwanda	2
Yupik languages	2
English, Old (ca. 450-1100)	2
Tsimshian	1
French, Middle (ca. 1400-1600)	1
English, Middle (1100-1500)	1
Slovenian	1
German, Old High (ca. 750-1050)	1
Telugu	1
Samoan	1
Iloko	1
Haitian French Creole	1
Hmong	1
Chamorro	1
Tongan	1
Caucasian (Other)	1
Latvian	1
Siouan (Other)	1
Makasar	1
Tlingit	1
Dutch, Middle (ca. 1050-1350)	1
Mandingo	1
Akkadian	1
Provencal (to 1500)	1
Tamil	1
Creoles and Pidgins, English-based (Other)	1
Palauan	1
Church Slavic	1
Niuean	1
Oriya	1
Chinook jargon	1
Cornish	1
Ewondo	1
Cherokee	1
Lozi	1
Inuktitut	1
Estonian	1
Kazakh	1
Miscellaneous languages	1
Aleut	1
Faroese	1
Iranian (Other)	1
Kikuyu	1
Nahuatl	1
Creoles and Pidgins (Other)	1
Guarani	1
Twi	1
Rundi	1
Nyanja	1
Igbo	1
Ethiopic	1
Algonquian (Other)	1
Shona	1
Ganda	1
Avestan	1
