English	437098
Spanish	3152
French	1915
German	1392
Russian	1040
Italian	562
Portuguese	442
Chinese	320
Latin	198
Polish	129
Hebrew	117
Japanese	103
Arabic	96
Dutch	74
Multiple languages	43
Swedish	42
Czech	34
Greek, Ancient (to 1453)	30
Bulgarian	27
Turkish	27
Hungarian	25
Greek, Modern (1453- )	23
Ukrainian	20
Indonesian	19
Vietnamese	18
Norwegian	16
Korean	16
Romanian	16
Croatian	15
Thai	15
Slovak	15
Finnish	15
Danish	14
Sanskrit	12
Hindi	12
Persian	11
Khmer	11
Tagalog	10
Malay	10
Irish	8
Afrikaans	8
Romani	7
Icelandic	7
North American Indian (Other)	7
Lao	6
Yiddish	5
Marathi	5
Austronesian (Other)	5
Mongolian	4
South American Indian (Other)	4
Albanian	4
Sinhalese	4
German, Middle High (ca. 1050-1500)	4
Catalan	4
Swahili	4
Burmese	4
Quechua	3
Hawaiian	3
Lithuanian	3
Tibetan	3
Dakota	3
Serbian	3
Urdu	3
Bengali	3
Navajo	3
Niger-Kordofanian (Other)	3
Mayan languages	3
Egyptian	2
Creoles and Pidgins, French-based (Other)	2
Belarusian	2
Kinyarwanda	2
Coptic	2
Sundanese	2
French, Old (ca. 842-1400)	2
Ugaritic	2
Yoruba	2
English, Old (ca. 450-1100)	2
Turkish, Ottoman	2
Galician	2
Macedonian	2
Indo-European (Other)	2
Yupik languages	2
Newari	2
Armenian	2
Amharic	2
Aleut	1
Kazakh	1
Miscellaneous languages	1
Faroese	1
Kikuyu	1
Creoles and Pidgins (Other)	1
Guarani	1
Nahuatl	1
Ethiopic	1
Lozi	1
Inuktitut	1
Tsimshian	1
German, Old High (ca. 750-1050)	1
Telugu	1
French, Middle (ca. 1400-1600)	1
English, Middle (1100-1500)	1
Slovenian	1
Akkadian	1
Latvian	1
Makasar	1
Provencal (to 1500)	1
Dutch, Middle (ca. 1050-1350)	1
Mandingo	1
Niuean	1
Tamil	1
Palauan	1
Oriya	1
Chinook jargon	1
Cornish	1
Rundi	1
Estonian	1
Igbo	1
Twi	1
Shona	1
Ganda	1
Avestan	1
Siouan (Other)	1
Church Slavic	1
Algonquian (Other)	1
Ewondo	1
Cherokee	1
Samoan	1
Iloko	1
Haitian French Creole	1
Hmong	1
Chamorro	1
Tongan	1
Caucasian (Other)	1
Tlingit	1
Creoles and Pidgins, English-based (Other)	1
Nyanja	1
