English	398902
Spanish	3188
French	2094
German	1528
Russian	977
Italian	708
Portuguese	475
Chinese	285
Latin	237
Polish	137
Arabic	131
Hebrew	124
Japanese	103
Dutch	78
Greek, Ancient (to 1453)	48
Multiple languages	46
Swedish	45
Greek, Modern (1453- )	35
Czech	35
Turkish	26
Danish	22
Hungarian	22
Korean	21
Bulgarian	19
Thai	19
Slovak	18
Vietnamese	18
Romanian	18
Croatian	17
Ukrainian	16
Norwegian	16
Afrikaans	15
Indonesian	15
Finnish	13
Sanskrit	12
Khmer	11
Persian	11
Tagalog	10
Hindi	10
Malay	10
Serbian	9
Irish	9
Catalan	9
North American Indian (Other)	7
Icelandic	7
German, Middle High (ca. 1050-1500)	6
Lao	6
Marathi	5
Austronesian (Other)	5
Syriac	5
Urdu	5
Scottish Gaelic	5
Amharic	4
Niger-Kordofanian (Other)	4
Turkish, Ottoman	4
South American Indian (Other)	4
Swahili	4
Albanian	4
Burmese	4
Lithuanian	3
Tibetan	3
English, Old (ca. 450-1100)	3
Coptic	3
French, Middle (ca. 1400-1600)	3
French, Old (ca. 842-1400)	3
Tamil	3
Sinhalese	3
Ethiopic	3
Dakota	3
Galician	3
Quechua	3
Yiddish	3
Scots	2
Macedonian	2
Armenian	2
Navajo	2
Hawaiian	2
Yupik languages	2
Nahuatl	2
Mayan languages	2
Ugaritic	2
Indo-European (Other)	2
Kinyarwanda	2
Bengali	2
Sundanese	2
English, Middle (1100-1500)	2
Yoruba	2
Central American Indian (Other)	1
Rundi	1
Twi	1
Lozi	1
Slovenian	1
German, Old High (ca. 750-1050)	1
Zulu	1
Makasar	1
Guarani	1
Mandingo	1
Akkadian	1
Welsh	1
Estonian	1
Ganda	1
Occitan (post-1500)	1
Siouan (Other)	1
Church Slavic	1
Romani	1
Javanese	1
Algonquian (Other)	1
Ewondo	1
Cherokee	1
Newari	1
Samoan	1
Iloko	1
Haitian French Creole	1
Hmong	1
Chamorro	1
Tongan	1
Caucasian (Other)	1
Tlingit	1
Creoles and Pidgins, English-based (Other)	1
Nyanja	1
Afroasiatic (Other)	1
Romance (Other)	1
Creoles and Pidgins, French-based (Other)	1
Telugu	1
Oriya	1
Belarusian	1
Esperanto	1
Germanic (Other)	1
Latvian	1
Dutch, Middle (ca. 1050-1350)	1
Basque	1
Palauan	1
Niuean	1
Cornish	1
Pushto	1
Igbo	1
Shona	1
Avestan	1
Inuktitut	1
Tsimshian	1
Chinook jargon	1
Creoles and Pidgins (Other)	1
