English	432058
Spanish	3099
French	1897
German	1446
Russian	1020
Italian	647
Portuguese	444
Chinese	318
Latin	208
Polish	131
Hebrew	119
Japanese	101
Arabic	100
Dutch	72
Multiple languages	42
Swedish	40
Greek, Ancient (to 1453)	32
Czech	31
Turkish	25
Greek, Modern (1453- )	24
Bulgarian	23
Hungarian	22
Vietnamese	18
Indonesian	18
Korean	17
Norwegian	17
Slovak	15
Romanian	15
Finnish	14
Thai	14
Croatian	14
Ukrainian	13
Hindi	13
Sanskrit	12
Khmer	11
Danish	11
Persian	11
Malay	10
Tagalog	10
Irish	8
Afrikaans	8
Icelandic	8
North American Indian (Other)	7
Lao	6
Marathi	5
Austronesian (Other)	5
German, Middle High (ca. 1050-1500)	5
Romani	5
Yiddish	5
Catalan	4
South American Indian (Other)	4
Swahili	4
Albanian	4
Burmese	4
Lithuanian	3
Tibetan	3
Serbian	3
Amharic	3
Niger-Kordofanian (Other)	3
French, Old (ca. 842-1400)	3
Urdu	3
Bengali	3
Sinhalese	3
Hawaiian	3
Dakota	3
Navajo	3
Quechua	3
Galician	2
Armenian	2
Mayan languages	2
Yupik languages	2
Ugaritic	2
Creoles and Pidgins, French-based (Other)	2
Coptic	2
Indo-European (Other)	2
Kinyarwanda	2
Sundanese	2
Turkish, Ottoman	2
English, Middle (1100-1500)	2
Newari	2
Iranian (Other)	2
English, Old (ca. 450-1100)	2
Macedonian	2
Yoruba	2
Zulu	1
Kikuyu	1
Mandingo	1
Nahuatl	1
Inuktitut	1
Central American Indian (Other)	1
Tamil	1
Rundi	1
Twi	1
Slovenian	1
German, Old High (ca. 750-1050)	1
Guarani	1
Akkadian	1
Welsh	1
Estonian	1
Ganda	1
Occitan (post-1500)	1
Siouan (Other)	1
Church Slavic	1
Algonquian (Other)	1
Ewondo	1
Cherokee	1
Samoan	1
Iloko	1
Haitian French Creole	1
Hmong	1
Chamorro	1
Tongan	1
Caucasian (Other)	1
Tlingit	1
Creoles and Pidgins, English-based (Other)	1
Makasar	1
Nyanja	1
Lozi	1
Telugu	1
Oriya	1
Belarusian	1
French, Middle (ca. 1400-1600)	1
Latvian	1
Scottish Gaelic	1
Dutch, Middle (ca. 1050-1350)	1
Provencal (to 1500)	1
Palauan	1
Niuean	1
Cornish	1
Igbo	1
Shona	1
Avestan	1
Ethiopic	1
Egyptian	1
Tsimshian	1
Chinook jargon	1
Faroese	1
Creoles and Pidgins (Other)	1
